cbro_id,scientific_name,genus,species_epithet,family,order,portuguese_name,english_name_cbro,occurrence,endemic_brazil,extinct,introduced,status_uncertain,origin_directions,status_raw,english_name_ebird,ebird_species_code,ebird_matched,ebird_match_method,name_disputed,english_name_avilist,avilist_matched,avilist_match_method,name_disputed_avilist,model,config_sha256,dataset_sha256,git_commit,prompt_sha256,python_version,requests_version,run_started_at_utc,batch_id,execution_mode,model_response,finish_reason,truncated,reasoning_config,effective_reasoning_config,benchmark_mode,resolved_model,generation_id,request_id,provider,response_created,requested_at_utc,latency_ms,prompt_tokens,completion_tokens,total_tokens,error,normalized_response,normalized_target,exact_match,acceptable_match,match_source,generation_status,taxonomic_distance,error_type
CBRO#2256,Thamnophilus torquatus,Thamnophilus,torquatus,Thamnophilidae,Passeriformes,choca-de-asa-vermelha,Rufous-winged Antshrike,BR,False,False,False,False,,BR,Rufous-winged Antshrike,ruwant2,True,binomial,False,Rufous-winged Antshrike,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788821973-EcWSnYgVaGAuerpi67Oz,openrouter_batch_sequence,Rufous-winged Antshrike,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788821973-b5d0a9de1a92eef0f0df,5c8cfb87-bbe4-4732-970a-4f38c95fbbd1,OpenAI,1788821981,2026-09-07T23:01:42.763810+00:00,0,55,76,131,,rufous winged antshrike,rufous winged antshrike,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#2257,Thamnophilus palliatus,Thamnophilus,palliatus,Thamnophilidae,Passeriformes,choca-listrada,Chestnut-backed Antshrike,BR,False,False,False,False,,BR,Chestnut-backed Antshrike,chbant2,True,binomial,False,Chestnut-backed Antshrike,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788821973-EcWSnYgVaGAuerpi67Oz,openrouter_batch_sequence,Chestnut backed Antshrike,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788821973-ad9efd5a82db4cd1aeec,c46390ae-8a13-4976-8ec1-b17ac78a43b7,OpenAI,1788822000,2026-09-07T23:01:42.763837+00:00,0,52,65,117,,chestnut backed antshrike,chestnut backed antshrike,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#2261,Thamnophilus schistaceus,Thamnophilus,schistaceus,Thamnophilidae,Passeriformes,choca-de-olho-vermelho,Plain-winged Antshrike,BR,False,False,False,False,,BR,Plain-winged Antshrike,plwant1,True,binomial,False,Plain-winged Antshrike,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788821973-EcWSnYgVaGAuerpi67Oz,openrouter_batch_sequence,Plain-winged Antshrike,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788821973-fd9da9986861bdc8b960,0313892b-f3ee-494f-ad98-882972a7408e,OpenAI,1788821985,2026-09-07T23:01:42.763868+00:00,0,56,83,139,,plain winged antshrike,plain winged antshrike,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#2266,Thamnophilus murinus,Thamnophilus,murinus,Thamnophilidae,Passeriformes,choca-murina,Mouse-colored Antshrike,BR,False,False,False,False,,BR,Mouse-colored Antshrike,mocant1,True,binomial,False,Mouse-colored Antshrike,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788821973-EcWSnYgVaGAuerpi67Oz,openrouter_batch_sequence,Mouse-colored Antshrike,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788821973-d9b27bb8699a22eef5a6,7533f335-41ee-407a-bf53-154a58cfd6f7,OpenAI,1788822000,2026-09-07T23:01:42.763890+00:00,0,52,34,86,,mouse colored antshrike,mouse colored antshrike,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#2270,Thamnophilus cryptoleucus,Thamnophilus,cryptoleucus,Thamnophilidae,Passeriformes,choca-selada,Castelnau's Antshrike,BR,False,False,False,False,,BR,Castelnau's Antshrike,casant1,True,binomial,False,Castelnau's Antshrike,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788821973-EcWSnYgVaGAuerpi67Oz,openrouter_batch_sequence,Streak backed Antshrike,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788821973-7c0fb933a8bd8977d4cc,19479cde-d7af-426f-aa27-24f1d4bd33ad,OpenAI,1788821986,2026-09-07T23:01:42.763911+00:00,0,52,176,228,,streak backed antshrike,castelnaus antshrike,False,False,,complete,1,intra_genus
CBRO#2271,Thamnophilus nigrocinereus,Thamnophilus,nigrocinereus,Thamnophilidae,Passeriformes,choca-preta-e-cinza,Blackish-gray Antshrike,BR,False,False,False,False,,BR,Blackish-gray Antshrike,blgant2,True,binomial,False,Blackish-grey Antshrike,True,binomial,True,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788821973-EcWSnYgVaGAuerpi67Oz,openrouter_batch_sequence,Blackish-gray Antshrike,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788821973-4ae4556878386e4b124c,3ecd034f-3f77-4f70-a3e6-782bf099fde6,OpenAI,1788822000,2026-09-07T23:01:42.763936+00:00,0,54,48,102,,blackish gray antshrike,blackish gray antshrike,True,True,cbro;ebird,complete,0,correct
CBRO#2277,Thamnophilus punctatus,Thamnophilus,punctatus,Thamnophilidae,Passeriformes,choca-bate-cabo,Northern Slaty-Antshrike,BR,False,False,False,False,,BR,Northern Slaty-Antshrike,norsla1,True,binomial,False,Northern Slaty Antshrike,True,binomial,True,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788821973-EcWSnYgVaGAuerpi67Oz,openrouter_batch_sequence,Northern Slaty Antshrike,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788821973-441705e83f8d357d0ed4,279da6f0-dec3-4bdb-9d3a-25591a540ace,OpenAI,1788821986,2026-09-07T23:01:42.763957+00:00,0,53,165,218,,northern slaty antshrike,northern slaty antshrike,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#2279,Thamnophilus stictocephalus,Thamnophilus,stictocephalus,Thamnophilidae,Passeriformes,choca-de-natterer,Natterer's Slaty-Antshrike,BR,False,False,False,False,,BR,Natterer's Slaty-Antshrike,natsla1,True,binomial,False,Natterer's Slaty Antshrike,True,binomial,True,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788821973-EcWSnYgVaGAuerpi67Oz,openrouter_batch_sequence,Natterers Slaty Antshrike,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788821973-2bcf2d7218e6b04215f6,e00d3998-0947-4a91-a5aa-888174434815,OpenAI,1788822001,2026-09-07T23:01:42.763979+00:00,0,53,95,148,,natterers slaty antshrike,natterers slaty antshrike,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#2281,Thamnophilus sticturus,Thamnophilus,sticturus,Thamnophilidae,Passeriformes,choca-da-bolívia,Bolivian Slaty-Antshrike,BR,False,False,False,False,,BR,Bolivian Slaty-Antshrike,bolsla1,True,binomial,False,Bolivian Slaty Antshrike,True,binomial,True,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788821973-EcWSnYgVaGAuerpi67Oz,openrouter_batch_sequence,Bolivian Slaty Antshrike,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788821973-91f0c3334e895c39269a,0a3f3298-57a1-4307-afab-3d7cccf96e84,OpenAI,1788821986,2026-09-07T23:01:42.764001+00:00,0,54,60,114,,bolivian slaty antshrike,bolivian slaty antshrike,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#2282,Thamnophilus pelzelni,Thamnophilus,pelzelni,Thamnophilidae,Passeriformes,choca-do-planalto,Planalto Slaty-Antshrike,BR,True,False,False,False,,"BR, En",Planalto Slaty-Antshrike,plasla1,True,binomial,False,Planalto Slaty Antshrike,True,binomial,True,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788821973-EcWSnYgVaGAuerpi67Oz,openrouter_batch_sequence,Planalto Slaty Antshrike,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788821973-de48e40f5fc1b542e768,309f80b9-f86e-42be-aa44-4609a0f61391,OpenAI,1788822002,2026-09-07T23:01:42.764022+00:00,0,52,48,100,,planalto slaty antshrike,planalto slaty antshrike,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#2283,Thamnophilus ambiguus,Thamnophilus,ambiguus,Thamnophilidae,Passeriformes,choca-de-sooretama,Sooretama Slaty-Antshrike,BR,True,False,False,False,,"BR, En",Sooretama Slaty-Antshrike,soosla1,True,binomial,False,Sooretama Slaty Antshrike,True,binomial,True,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788821973-EcWSnYgVaGAuerpi67Oz,openrouter_batch_sequence,Sooretama Slaty Antshrike,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788821973-f195047e5eff9d9897f2,3869f165-41cb-45b3-9beb-6488c07ea96d,OpenAI,1788821986,2026-09-07T23:01:42.764043+00:00,0,53,45,98,,sooretama slaty antshrike,sooretama slaty antshrike,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#2284,Thamnophilus caerulescens,Thamnophilus,caerulescens,Thamnophilidae,Passeriformes,choca-da-mata,Variable Antshrike,BR,False,False,False,False,,BR,Variable Antshrike,varant1,True,binomial,False,Variable Antshrike,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788821973-EcWSnYgVaGAuerpi67Oz,openrouter_batch_sequence,Variable Antshrike,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788821973-7a4cf7e774d78802a811,ae290946-f2db-4586-8186-f699d5874eb9,OpenAI,1788822003,2026-09-07T23:01:42.764064+00:00,0,52,55,107,,variable antshrike,variable antshrike,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#2292,Thamnophilus aethiops,Thamnophilus,aethiops,Thamnophilidae,Passeriformes,choca-lisa,White-shouldered Antshrike,BR,False,False,False,False,,BR,White-shouldered Antshrike,whsant2,True,binomial,False,White-shouldered Antshrike,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788821973-EcWSnYgVaGAuerpi67Oz,openrouter_batch_sequence,White-shouldered Antshrike,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788821973-d979744412ec3af6749e,a7af28e3-744e-4022-b420-4ea7d663bc85,OpenAI,1788821989,2026-09-07T23:01:42.764083+00:00,0,51,198,249,,white shouldered antshrike,white shouldered antshrike,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#2301,Thamnophilus melanothorax,Thamnophilus,melanothorax,Thamnophilidae,Passeriformes,choca-de-cauda-pintada,Band-tailed Antshrike,BR,False,False,False,False,,BR,Band-tailed Antshrike,batant2,True,binomial,False,Band-tailed Antshrike,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788821973-EcWSnYgVaGAuerpi67Oz,openrouter_batch_sequence,Bolivian Slaty Antshrike,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788821973-62d20859cfd9a59f3c35,1fb91675-003e-483c-b88e-6eac622ab46f,OpenAI,1788821990,2026-09-07T23:01:42.764104+00:00,0,55,132,187,,bolivian slaty antshrike,band tailed antshrike,False,False,,complete,1,intra_genus
CBRO#2302,Thamnophilus amazonicus,Thamnophilus,amazonicus,Thamnophilidae,Passeriformes,choca-canela,Amazonian Antshrike,BR,False,False,False,False,,BR,Amazonian Antshrike,amaant2,True,binomial,False,Amazonian Antshrike,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788821973-EcWSnYgVaGAuerpi67Oz,openrouter_batch_sequence,Amazonian Antshrike,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788821973-9f621d28064ec60115f6,1925202d-a657-4d6e-9cc5-2b60ac0a247a,OpenAI,1788821990,2026-09-07T23:01:42.764127+00:00,0,51,235,286,,amazonian antshrike,amazonian antshrike,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#2308,Thamnophilus insignis,Thamnophilus,insignis,Thamnophilidae,Passeriformes,choca-de-roraima,Streak-backed Antshrike,BR,False,False,False,False,,BR,Streak-backed Antshrike,stbant1,True,binomial,False,Streak-backed Antshrike,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788821973-EcWSnYgVaGAuerpi67Oz,openrouter_batch_sequence,Roraiman Antshrike,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788821973-4e9a9d51e3ac36017ea5,6e4fb9b3-099c-4979-96c6-58ae9b7a6732,OpenAI,1788821992,2026-09-07T23:01:42.764145+00:00,0,53,52,105,,roraiman antshrike,streak backed antshrike,False,False,,complete,4,hallucinated
CBRO#2310,Thamnophilus divisorius,Thamnophilus,divisorius,Thamnophilidae,Passeriformes,choca-do-acre,Acre Antshrike,BR,False,False,False,False,,BR,Acre Antshrike,acrant1,True,binomial,False,Acre Antshrike,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788821973-EcWSnYgVaGAuerpi67Oz,openrouter_batch_sequence,Acre Antshrike,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788821973-cf786a94e7b258b4bc15,e57016e4-ca1c-4432-a3bd-4274f4859941,OpenAI,1788821992,2026-09-07T23:01:42.764166+00:00,0,51,44,95,,acre antshrike,acre antshrike,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#2312,Cymbilaimus lineatus,Cymbilaimus,lineatus,Thamnophilidae,Passeriformes,papa-formiga-barrado,Fasciated Antshrike,BR,False,False,False,False,,BR,Fasciated Antshrike,fasant1,True,binomial,False,Fasciated Antshrike,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788821973-EcWSnYgVaGAuerpi67Oz,openrouter_batch_sequence,Fasciated Antshrike,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788821973-b3e895ab3e8caee1eb51,c9df7739-1836-4e3c-a17c-38b0d4c098e1,OpenAI,1788821995,2026-09-07T23:01:42.764185+00:00,0,54,108,162,,fasciated antshrike,fasciated antshrike,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#2315,Cymbilaimus sanctaemariae,Cymbilaimus,sanctaemariae,Thamnophilidae,Passeriformes,choca-do-bambu,Bamboo Antshrike,BR,False,False,False,False,,BR,Bamboo Antshrike,bamant1,True,binomial,False,Bamboo Antshrike,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788821973-EcWSnYgVaGAuerpi67Oz,openrouter_batch_sequence,Bamboo Antshrike,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788821973-f23e99aa08df9dc1a1ec,abf94df6-fbf9-482c-99bb-08b0e6a3a279,OpenAI,1788821995,2026-09-07T23:01:42.764204+00:00,0,52,155,207,,bamboo antshrike,bamboo antshrike,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#2317,Taraba major,Taraba,major,Thamnophilidae,Passeriformes,choró-boi,Great Antshrike,BR,False,False,False,False,,BR,Great Antshrike,greant1,True,binomial,False,Great Antshrike,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788821973-EcWSnYgVaGAuerpi67Oz,openrouter_batch_sequence,Great Antshrike,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788821973-1e44a6ab83301d1d857e,51dd748c-31bc-4871-937b-ed18f918b982,OpenAI,1788821996,2026-09-07T23:01:42.764223+00:00,0,51,29,80,,great antshrike,great antshrike,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#2324,Hypoedaleus guttatus,Hypoedaleus,guttatus,Thamnophilidae,Passeriformes,chocão-carijó,Spot-backed Antshrike,BR,False,False,False,False,,BR,Spot-backed Antshrike,spbant3,True,binomial,False,Spot-backed Antshrike,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788821973-EcWSnYgVaGAuerpi67Oz,openrouter_batch_sequence,Spot backed Antshrike,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788821973-077c798053dd20721615,13cadd06-a40d-45e0-8858-69711d9fbb7b,OpenAI,1788821996,2026-09-07T23:01:42.764242+00:00,0,53,53,106,,spot backed antshrike,spot backed antshrike,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#2328,Batara cinerea,Batara,cinerea,Thamnophilidae,Passeriformes,matracão,Giant Antshrike,BR,False,False,False,False,,BR,Giant Antshrike,giaant2,True,binomial,False,Giant Antshrike,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788821973-EcWSnYgVaGAuerpi67Oz,openrouter_batch_sequence,Giant Antshrike,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788821973-ace7865dc8ec1ad4ca0a,fe8ae12e-e214-4c95-9967-d03a9dd27ff5,OpenAI,1788821997,2026-09-07T23:01:42.764263+00:00,0,50,48,98,,giant antshrike,giant antshrike,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#2331,Mackenziaena leachii,Mackenziaena,leachii,Thamnophilidae,Passeriformes,borralhara-assobiadora,Large-tailed Antshrike,BR,False,False,False,False,,BR,Large-tailed Antshrike,latant1,True,binomial,False,Large-tailed Antshrike,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788822103-Sac3LLH7YPewe5zFTPfH,openrouter_batch_sequence,Large tailed Antshrike,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788822103-78107686ec68eafedcc2,db0dedae-3c2e-4df2-a6ca-dc6457bdf1a5,OpenAI,1788822112,2026-09-07T23:04:20.856925+00:00,0,53,61,114,,large tailed antshrike,large tailed antshrike,True,True,cbro;ebird;avilist,complete,0,correct
